"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"S9204",0.194745344198418,0.348756008940527,0,0,0,0,0.0994307154238026,0.357067931437253
"S9251",0,0,0,0.580707649911816,0,0.175050535025975,0,0.244241815062209
"S9257",0,0.365269912930475,0.100379607501492,0,0,0,0.534350479568034,0
"S9270",0,0,0.0991467437143983,0,0.0500570428573601,0.0893190003522447,0.510965852468135,0.250511360607862
"S9295",0,0.352020354833309,0,0,0.0420399642163803,0,0.265256602241183,0.340683078709129
"S9301",0.19455691725444,0.463927237625359,0.341515845120201,0,0,0,0,0
"S9304",0,0.00997815572048983,0.0186831258020095,0,0,0,0.206539059007199,0.764799659470302
"S9350",0,0,0,0,0.290214287294267,0.709785712705733,0,0
"S9367",0,0.682051536517864,0,0,0,0,0.143828289568368,0.174120173913768
"S9377",0.372691535796828,0,0,0,0.531431482265706,0.0958769819374657,0,0
"S9483",0,0.539678644946682,0,0,0.217566889812349,0,0,0.242754465240969
"S9552",0,0.242294380030872,0.0939351500706583,0,0.228252046289662,0,0.0214889793546083,0.414029444254199
"S9589",0,0,0,1,0,0,0,0
"S9599",0.530460253696253,0,0,0.235578086841195,0,0.233961659462551,0,0
"S9603",0,0.221702023283138,0,0.694244456881984,0,0,0,0.0840535198348785
"S9646",0.35717392587054,0.0816753640887996,0.199284042906698,0,0,0,0.361866667133962,0
"S9688",0,0,0,0.253163719338422,0,0.684437321183223,0,0.0623989594783551
"S9709",0,0,0,0.686478904740695,0,0,0,0.313521095259305
"S9757",0.343083250290846,0.250219215749964,0.299391636506541,0,0,0,0.10730589745265,0
"probe_mean_signal",0.182584266166824,0.0941493459153186,0.300695789639469,0,0,0.176101065354893,0.0894215589042847,0.157047974019211
