"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"YZ610",0,0,0,0,0.219627746565456,0.725278120842891,0.0550941325916525,0
"YZ612",2.1063609758795e-16,0.0596638014270726,0,0,0.25016206837682,0.616687760243132,0.0276144582951454,0.0458719116578296
"YZ613",0,0,0,0,0.232151078374457,0.747752902941888,0.0200960186836552,0
"YZ614",0,0,0,0,0.274047304177779,0.725952695822221,0,0
"YZ616",0,0.00306521657187942,0,0,0.199692937020656,0.787554940325305,0.00968690608215876,0
"YZ618",0,0,0,0,0.208164784444884,0.791835215555116,0,0
"YZ619",0,0,0,0,0.286670093819883,0.699044116059864,0.0142857901202537,0
"YZ621",0,0.0359769675555138,0,0,0.304466587145344,0.659556445299142,0,0
"YZ622",0,0.0555916926927989,0,0,0.419158552654727,0.471683275178071,0.0535664794744027,0
"YZ630",0,0,0,0,0.250800765921745,0.701402289643924,0.0477969444343304,0
"YZ631",0,0.0168780522731006,0,0,0.274295979954051,0.66883576795828,0.0399901998145684,0
"YZ633",0,0.0529525711923586,0,0,0.331917057348345,0.615130371459296,0,0
"YZ634",0,0,0,0,0.290648840425045,0.709351159574955,0,0
"YZ638",0,0.00134244627217573,0,0,0.191351973983823,0.807305579744001,0,0
"YZ639",0,0,0,0,0.222460681245268,0.744057935839111,0.0334813829156214,0
"YZ642",0,2.5353727003401e-15,0,0,0.261348113062918,0.736198381895166,0,0.00245350504191303
"YZ645",0,0.0254365029628367,0,0,0.210001846896043,0.735912125035256,0.0286495251058639,0
"YZ646",0,0,0,0,0.131707010824973,0.868292989175027,0,0
"YZ647",0,0,0,0,0.25872625317736,0.739388941829052,0,0.00188480499358734
"YZ648",0,0.0620482724779639,0,0,0.223936740637706,0.71401498688433,0,0
"YZ652",0,5.36843901197215e-15,0,0,0.304271967272417,0.681112581914497,0,0.0146154508130807
"YZ661",0,0.0544181004539321,0,0,0.282464381216794,0.617708287155928,0.0196804850996216,0.0257287460737242
"YZ664",0,0,0,0,0.252308255088101,0.730418778043989,0.0172729668679095,0
"YZ666",0,0.0541662094962085,0,0,0.25536530167131,0.648733408022169,0.0417350808103126,0
"YZ667",0,2.04023526080517e-16,0,0,0.330015485792001,0.669984514207999,0,0
"YZ670",0,0.00734333475679085,0,0,0.242150293631802,0.750506371611408,0,0
"YZ671",0,0,0,0,0.116000649230727,0.883999350769273,0,0
"YZ673",0,0,0,0,0.22102995094716,0.77897004905284,0,0
"YZ678",0,0.0280692617194175,0,0,0.364001457707006,0.603403044432532,0.00318049940644552,0.00134573673459865
"YZ679",0,0.00576202788914639,0,0,0.261259775980879,0.732978196129975,0,0
"YZ680",0,0,0,0,0.242871898792205,0.757128101207795,0,0
"YZ686",0,0,0,0,0.364325782131982,0.635674217868018,0,0
"YZ687",0,0.0297636885192061,0,0,0.401673619019329,0.553093729897895,0.0154689625635699,0
"YZ688",0,0,0,0,0.263060322837721,0.736939677162279,0,0
"YZ692",0,0,0,0,0.238402497647813,0.761597502352187,0,0
"YZ791",0,0,0,0,0.351362519283722,0.648637480716278,0,0
"YZ792",0,0,0,0,0.214558737653775,0.785441262346225,0,0
"YZ794",0,0.0580901002533574,0,0,0.269532147631806,0.591568523737191,0.0808092283776455,0
"YZ795",0,0,0,0,0.206953474874486,0.78086155056424,0,0.0121849745612749
"YZ796",0,0.0238035328365367,0,0,0.245915591786704,0.682254653975749,0.0463973982028799,0.00162882319813026
"YZ798",0,0,0,0,0.125829407717817,0.874170592282183,0,0
"YZ80",0,0.0652095838875695,0,0,0.234115229171202,0.650066360682455,0.0506088262587734,0
"YZ800",0,0.0137964833150776,0,0,0.183708684727404,0.791800552009637,0,0.0106942799478812
"YZ801",0,0.0330029989226752,0,0,0.269657297589485,0.67250472110483,0.02483498238301,0
"YZ809",0.000147325490223996,0.0432959067258327,0,0,0.218676933290841,0.672261896977128,0.0383004980129384,0.0273174395030361
"YZ811",0.00430294537308058,0.0186959025865436,0.0224276811647994,0,0.299659933698975,0.549389620323732,0.0444252623423252,0.0610986545105445
"YZ814",0,0,0,0,0.345505800932553,0.654494199067447,0,0
"YZ815",0,7.85144505316173e-16,0,0,0.303906876913883,0.651384896607341,0.0447082264787748,0
"YZ817",0,4.92834799958809e-16,0,0,0.24975370992444,0.729309934279938,0,0.0209363557956211
